id,age,department,distancefromhome,education,employeecount,gender,jobrole,job_satisfaction,marital_status,monthly_income,num_companies_worked,performancerating,total_working_years,work_life_balance,years_at_company,years_since_last_promotion
1032,46,Sales,9,Bachelor,1,Male,Sales Executive,Very High,Divorced,10096,4,Excellent,28,Best,7,4
1033,39,Research & Development,2,Bachelor,1,Female,Laboratory Technician,Low,Single,3646,2,Outstanding,11,Best,1,0
1034,31,Research & Development,1,Doctor,1,Female,Manufacturing Director,Medium,Single,7446,1,Excellent,10,Better,10,4
1035,45,Research & Development,20,Bachelor,1,Male,Healthcare Representative,Low,Divorced,10851,2,Excellent,24,Better,7,0
1036,31,Human Resources,8,College,1,Female,Human Resources,Medium,Single,2109,9,Excellent,8,Better,3,0
1037,31,Research & Development,2,Bachelor,1,Male,Laboratory Technician,Very High,Married,3722,6,Excellent,7,Bad,2,2
1038,45,Research & Development,29,Bachelor,1,Male,Manufacturing Director,Very High,Married,9380,4,Excellent,10,Best,3,1
1039,48,Sales,7,Bachelor,1,Male,Sales Executive,Low,Divorced,5486,4,Excellent,15,Better,2,2
1040,34,Human Resources,9,Master,1,Female,Human Resources,High,Married,2742,1,Excellent,2,Better,2,2
1041,40,Research & Development,8,Below College,1,Male,Research Director,Medium,Divorced,13757,2,Excellent,16,Better,9,4
1042,28,Sales,5,Bachelor,1,Male,Sales Executive,Low,Single,8463,0,Excellent,6,Better,5,1
1043,44,Research & Development,5,Bachelor,1,Male,Laboratory Technician,High,Single,3162,3,Excellent,7,Better,5,0
1044,53,Research & Development,2,Bachelor,1,Male,Research Director,Medium,Single,16598,4,Excellent,35,Good,9,8
1045,49,Research & Development,5,Master,1,Male,Healthcare Representative,High,Married,6651,2,Excellent,20,Good,3,1
1046,40,Research & Development,2,Bachelor,1,Male,Research Scientist,High,Divorced,2345,2,Excellent,8,Best,3,1
1047,44,Research & Development,20,Bachelor,1,Male,Research Scientist,Medium,Single,3420,1,Excellent,6,Good,5,1
1048,33,Sales,7,Bachelor,1,Male,Sales Executive,Low,Married,4373,0,Excellent,5,Better,4,0
1049,34,Sales,3,Bachelor,1,Male,Sales Executive,Low,Single,4759,3,Excellent,15,Better,13,3
1050,30,Sales,16,Below College,1,Male,Sales Executive,High,Married,5301,8,Excellent,4,Good,2,2
1051,42,Research & Development,9,College,1,Female,Laboratory Technician,Very High,Single,3673,1,Excellent,12,Better,12,5
1052,44,Sales,1,Doctor,1,Female,Sales Executive,High,Married,4768,7,Excellent,11,Good,1,0
1053,30,Research & Development,7,Bachelor,1,Male,Research Scientist,High,Divorced,1274,1,Excellent,1,Good,1,0
1054,57,Research & Development,1,College,1,Male,Research Scientist,High,Married,4900,0,Outstanding,13,Good,12,2
1055,49,Research & Development,7,Master,1,Male,Healthcare Representative,Medium,Divorced,10466,3,Excellent,29,Better,8,0
1056,34,Research & Development,15,Bachelor,1,Male,Research Director,Low,Divorced,17007,7,Excellent,16,Good,14,6
1057,28,Sales,1,Bachelor,1,Male,Sales Representative,High,Married,2909,3,Excellent,5,Best,3,1
1058,29,Sales,13,Bachelor,1,Female,Sales Executive,Medium,Single,5765,5,Excellent,7,Bad,5,0
1059,34,Sales,24,Master,1,Female,Sales Executive,Medium,Single,4599,0,Outstanding,16,Best,15,10
1060,35,Sales,7,Below College,1,Male,Sales Representative,High,Married,2404,1,Excellent,1,Better,1,0
1061,24,Research & Development,9,Bachelor,1,Male,Laboratory Technician,Low,Single,3172,2,Excellent,4,Good,0,0
1062,24,Sales,13,College,1,Female,Sales Representative,Medium,Married,2033,1,Excellent,1,Better,1,0
1063,44,Research & Development,2,Below College,1,Male,Manufacturing Director,High,Single,10209,5,Excellent,16,Good,2,2
1064,29,Sales,19,Bachelor,1,Male,Sales Executive,High,Divorced,8620,1,Excellent,10,Better,10,0
1065,30,Human Resources,1,Bachelor,1,Male,Human Resources,High,Divorced,2064,0,Outstanding,6,Best,5,1
1066,55,Research & Development,4,Master,1,Male,Healthcare Representative,High,Married,4035,0,Excellent,4,Better,3,1
1067,33,Research & Development,4,Master,1,Female,Laboratory Technician,Medium,Married,3838,8,Excellent,8,Better,5,0
1068,47,Sales,14,Bachelor,1,Female,Sales Executive,High,Married,4591,3,Excellent,11,Good,5,1
1069,28,Research & Development,2,College,1,Male,Laboratory Technician,Low,Single,2561,7,Excellent,8,Good,0,0
1070,28,Research & Development,1,Bachelor,1,Male,Research Scientist,High,Divorced,1563,1,Excellent,1,Bad,1,0
1071,28,Sales,7,Bachelor,1,Male,Sales Executive,Low,Single,4898,0,Excellent,5,Better,4,1
1072,49,Research & Development,3,College,1,Female,Laboratory Technician,Low,Married,4789,4,Outstanding,10,Better,3,1
1073,29,Research & Development,2,Below College,1,Female,Laboratory Technician,Medium,Married,3180,0,Excellent,4,Better,3,0
1074,28,Research & Development,29,Below College,1,Male,Manufacturing Director,Medium,Married,6549,1,Excellent,8,Good,8,1
1075,33,Research & Development,8,Doctor,1,Male,Healthcare Representative,High,Single,6388,2,Excellent,14,Better,0,0
1076,32,Research & Development,10,Bachelor,1,Male,Manager,Very High,Single,11244,2,Outstanding,10,Best,5,0
1077,54,Research & Development,11,Master,1,Female,Manager,Very High,Divorced,16032,3,Outstanding,26,Better,14,1
1078,29,Research & Development,1,Master,1,Male,Research Scientist,Low,Single,2362,6,Excellent,11,Bad,9,0
1079,44,Research & Development,28,Bachelor,1,Male,Research Director,Low,Married,16328,3,Excellent,24,Best,20,14
1080,39,Research & Development,6,Bachelor,1,Female,Manufacturing Director,Medium,Single,8376,4,Excellent,9,Better,2,2
1081,46,Sales,3,Bachelor,1,Female,Manager,Medium,Married,16606,8,Excellent,23,Best,13,5
1082,35,Research & Development,16,Bachelor,1,Female,Healthcare Representative,Medium,Single,8606,1,Excellent,11,Bad,11,3
1083,23,Research & Development,20,Below College,1,Male,Laboratory Technician,High,Single,2272,0,Excellent,5,Better,4,1
1084,40,Research & Development,9,Master,1,Male,Laboratory Technician,Low,Single,2018,3,Excellent,15,Bad,5,1
1085,34,Sales,1,Bachelor,1,Male,Sales Executive,High,Married,7083,1,Excellent,10,Better,10,8
1086,31,Research & Development,3,Bachelor,1,Female,Research Scientist,High,Single,4084,1,Excellent,7,Bad,7,7
1087,50,Research & Development,22,Doctor,1,Male,Research Director,Very High,Single,14411,1,Excellent,32,Better,32,13
1088,34,Sales,7,College,1,Male,Sales Representative,High,Married,2308,0,Outstanding,12,Better,11,5
1089,42,Research & Development,2,Bachelor,1,Male,Laboratory Technician,Medium,Married,4841,4,Excellent,4,Better,1,0
1090,37,Research & Development,13,Bachelor,1,Male,Research Scientist,Very High,Married,4285,1,Excellent,10,Better,10,3
1091,29,Research & Development,8,Below College,1,Female,Healthcare Representative,Low,Married,9715,3,Excellent,9,Better,7,0
1092,33,Research & Development,25,Bachelor,1,Male,Manufacturing Director,Medium,Single,4320,1,Excellent,5,Better,5,0
1093,45,Research & Development,28,Bachelor,1,Male,Research Scientist,Very High,Married,2132,4,Outstanding,8,Better,5,0
1094,42,Research & Development,2,Bachelor,1,Male,Healthcare Representative,Very High,Married,10124,2,Excellent,24,Bad,20,13
1095,40,Sales,9,College,1,Male,Sales Executive,Low,Married,5473,0,Excellent,9,Best,8,7
1096,33,Research & Development,28,Master,1,Male,Laboratory Technician,High,Married,5207,1,Excellent,15,Better,15,5
1097,40,Human Resources,6,College,1,Male,Manager,Very High,Single,16437,1,Outstanding,21,Better,21,7
1098,24,Research & Development,21,College,1,Male,Laboratory Technician,Low,Divorced,2296,0,Excellent,2,Better,1,0
1099,40,Research & Development,8,College,1,Male,Healthcare Representative,Very High,Divorced,4069,3,Excellent,8,Better,2,2
1100,45,Research & Development,1,Master,1,Male,Healthcare Representative,Medium,Divorced,7441,1,Excellent,10,Better,10,7
1101,35,Sales,28,Master,1,Female,Sales Representative,High,Married,2430,0,Outstanding,6,Better,5,4
1102,32,Research & Development,5,College,1,Female,Research Scientist,Medium,Married,5878,3,Excellent,12,Better,7,2
1103,36,Sales,2,Master,1,Male,Sales Representative,Very High,Single,2644,3,Outstanding,7,Good,3,1
1104,48,Sales,16,Master,1,Female,Sales Executive,High,Divorced,6439,8,Excellent,18,Better,8,7
1105,29,Research & Development,9,Bachelor,1,Male,Research Scientist,High,Married,2451,6,Excellent,5,Good,1,0
1106,33,Sales,8,Master,1,Male,Sales Executive,Low,Married,6392,2,Excellent,8,Bad,2,2
1107,30,Sales,1,Bachelor,1,Male,Sales Executive,Low,Married,9714,1,Excellent,10,Better,10,6
1108,38,Human Resources,10,Master,1,Male,Human Resources,High,Married,6077,3,Excellent,10,Better,6,1
1109,35,Research & Development,1,Bachelor,1,Male,Laboratory Technician,Low,Single,2450,1,Excellent,3,Better,3,1
1110,30,Sales,29,Master,1,Male,Sales Executive,Medium,Married,9250,3,Excellent,9,Better,4,1
1111,35,Research & Development,2,Bachelor,1,Female,Laboratory Technician,Low,Divorced,2074,1,Excellent,1,Better,1,0
1112,53,Research & Development,2,Doctor,1,Female,Manufacturing Director,Very High,Married,10169,0,Excellent,34,Better,33,1
1113,38,Research & Development,2,Bachelor,1,Male,Manufacturing Director,Medium,Married,4855,4,Excellent,7,Better,5,1
1114,32,Research & Development,1,Master,1,Male,Research Scientist,Low,Married,4087,4,Excellent,9,Good,6,1
1115,48,Research & Development,15,Master,1,Female,Research Scientist,Low,Married,2367,8,Excellent,10,Good,8,7
1116,34,Research & Development,7,Master,1,Male,Research Scientist,Very High,Single,2972,1,Excellent,1,Bad,1,0
1117,55,Sales,26,Doctor,1,Male,Manager,Very High,Married,19586,1,Outstanding,36,Better,36,2
1118,34,Research & Development,1,Master,1,Male,Research Scientist,Very High,Married,5484,9,Excellent,9,Good,2,2
1119,26,Research & Development,3,Bachelor,1,Female,Research Scientist,Very High,Married,2061,1,Outstanding,1,Better,1,0
1120,38,Sales,14,Bachelor,1,Male,Sales Executive,Medium,Married,9924,0,Excellent,10,Better,9,7
1121,38,Sales,16,Bachelor,1,Female,Sales Executive,Medium,Single,4198,2,Excellent,8,Best,3,1
1122,36,Sales,1,Master,1,Female,Sales Executive,High,Single,6815,6,Excellent,15,Better,1,0
1123,29,Research & Development,3,Below College,1,Male,Laboratory Technician,Low,Single,4723,1,Excellent,10,Better,10,1
1124,35,Research & Development,10,Master,1,Female,Healthcare Representative,High,Single,6142,3,Excellent,10,Better,5,0
1125,39,Sales,6,Bachelor,1,Male,Sales Executive,High,Married,8237,2,Excellent,11,Better,7,7
1126,29,Research & Development,2,Below College,1,Male,Healthcare Representative,Very High,Divorced,8853,1,Excellent,6,Best,6,1
1127,50,Sales,9,Bachelor,1,Male,Manager,High,Married,19331,4,Excellent,27,Better,1,0
1128,23,Research & Development,10,Bachelor,1,Male,Research Scientist,High,Married,2073,2,Excellent,4,Better,2,2
1129,36,Research & Development,6,Master,1,Male,Laboratory Technician,Low,Married,5562,3,Excellent,9,Better,3,0
1130,42,Research & Development,9,College,1,Male,Manager,Very High,Single,19613,8,Outstanding,24,Better,1,0
1131,35,Research & Development,28,Bachelor,1,Male,Laboratory Technician,High,Married,3407,1,Excellent,10,Good,10,6
1132,34,Research & Development,10,Master,1,Male,Healthcare Representative,High,Married,5063,1,Excellent,8,Good,8,7
1133,40,Sales,14,College,1,Female,Sales Executive,Low,Married,4639,1,Excellent,5,Better,5,1
1134,43,Research & Development,27,Bachelor,1,Male,Laboratory Technician,Medium,Divorced,4876,5,Excellent,8,Better,6,0
1135,35,Research & Development,7,College,1,Male,Laboratory Technician,Very High,Married,2690,1,Excellent,1,Good,1,0
1136,46,Sales,1,Master,1,Male,Manager,Low,Single,17567,1,Excellent,27,Bad,26,0
1137,28,Research & Development,24,Bachelor,1,Male,Laboratory Technician,Medium,Married,2408,1,Excellent,1,Better,1,0
1138,22,Research & Development,26,College,1,Female,Research Scientist,High,Married,2814,1,Excellent,4,Good,4,1
1139,50,Research & Development,20,Doctor,1,Male,Healthcare Representative,High,Married,11245,2,Excellent,32,Better,30,12
1140,32,Research & Development,5,Master,1,Female,Research Scientist,Very High,Married,3312,3,Excellent,6,Better,3,0
1141,44,Research & Development,7,Bachelor,1,Female,Research Director,Very High,Divorced,19049,0,Excellent,23,Good,22,1
1142,30,Research & Development,7,Bachelor,1,Male,Research Scientist,Medium,Married,2141,1,Excellent,6,Good,6,1
1143,45,Research & Development,5,Doctor,1,Female,Laboratory Technician,Low,Single,5769,1,Excellent,10,Better,10,1
1144,45,Sales,26,Bachelor,1,Male,Sales Executive,Low,Married,4385,1,Excellent,10,Better,10,4
1145,31,Sales,2,Master,1,Male,Sales Executive,Low,Single,5332,7,Excellent,10,Better,5,0
1146,36,Research & Development,12,Master,1,Female,Manufacturing Director,High,Married,4663,9,Excellent,7,Better,3,1
1147,34,Research & Development,10,Master,1,Male,Manufacturing Director,Very High,Divorced,4724,1,Excellent,9,Better,9,7
1148,49,Research & Development,25,Master,1,Female,Laboratory Technician,Low,Married,3211,1,Excellent,10,Good,9,1
1149,39,Research & Development,10,Doctor,1,Male,Manufacturing Director,Low,Married,5377,2,Excellent,10,Better,7,7
1150,27,Research & Development,19,Bachelor,1,Male,Laboratory Technician,Low,Divorced,4066,1,Excellent,7,Better,7,0
1151,35,Research & Development,18,Doctor,1,Male,Research Scientist,Low,Married,5208,1,Excellent,16,Better,16,1
1152,28,Research & Development,27,Bachelor,1,Female,Manufacturing Director,Low,Divorced,4877,0,Outstanding,6,Good,5,0
1153,21,Research & Development,5,Below College,1,Male,Research Scientist,Very High,Single,3117,1,Excellent,3,Better,2,2
1154,18,Sales,3,College,1,Female,Sales Representative,Very High,Single,1569,1,Excellent,0,Best,0,0
1155,47,Human Resources,26,Master,1,Female,Manager,High,Married,19658,3,Excellent,27,Better,5,1
1156,39,Research & Development,3,College,1,Male,Laboratory Technician,High,Divorced,3069,0,Excellent,11,Better,10,0
1157,40,Research & Development,15,Bachelor,1,Female,Manufacturing Director,High,Married,10435,1,Excellent,18,Better,18,14
1158,35,Research & Development,8,Master,1,Female,Healthcare Representative,High,Married,4148,1,Excellent,15,Better,14,2
1159,37,Research & Development,19,Bachelor,1,Male,Manufacturing Director,High,Married,5768,3,Excellent,9,Good,4,0
1160,39,Research & Development,4,Bachelor,1,Female,Manufacturing Director,High,Single,5042,0,Excellent,10,Bad,9,3
1161,45,Research & Development,2,College,1,Female,Manufacturing Director,Very High,Divorced,5770,1,Excellent,10,Better,10,3
1162,38,Research & Development,2,College,1,Female,Manufacturing Director,High,Married,7756,3,Excellent,10,Best,5,0
1163,35,Sales,10,Bachelor,1,Male,Sales Executive,Low,Married,10306,9,Excellent,15,Better,13,6
1164,37,Research & Development,10,Bachelor,1,Female,Research Scientist,Medium,Married,3936,1,Excellent,8,Bad,8,7
1165,40,Research & Development,16,Bachelor,1,Female,Manufacturing Director,Very High,Single,7945,6,Excellent,18,Good,4,3
1166,44,Human Resources,1,Doctor,1,Male,Human Resources,Very High,Married,5743,4,Excellent,14,Better,10,0
1167,48,Research & Development,4,Doctor,1,Male,Manager,Very High,Married,15202,2,Outstanding,23,Better,2,2
1168,35,Sales,15,College,1,Male,Sales Executive,Very High,Divorced,5440,6,Excellent,7,Good,2,2
1169,24,Research & Development,2,Below College,1,Female,Research Scientist,Very High,Single,3760,1,Excellent,6,Better,6,1
1170,27,Research & Development,8,Bachelor,1,Female,Research Scientist,High,Married,3517,7,Excellent,5,Better,3,0
1171,27,Research & Development,2,Bachelor,1,Male,Research Scientist,Very High,Single,2580,2,Excellent,6,Good,4,1
1172,40,Research & Development,7,Bachelor,1,Male,Laboratory Technician,Low,Single,2166,3,Excellent,10,Bad,4,0
1173,29,Sales,10,Bachelor,1,Male,Sales Executive,High,Single,5869,9,Excellent,8,Better,5,1
1174,36,Research & Development,5,Master,1,Female,Healthcare Representative,Low,Married,8008,4,Excellent,9,Better,3,0
1175,25,Research & Development,2,Below College,1,Male,Manufacturing Director,High,Divorced,5206,1,Excellent,7,Better,7,0
1176,39,Research & Development,12,Bachelor,1,Male,Manufacturing Director,Medium,Married,5295,4,Outstanding,7,Better,5,1
1177,49,Research & Development,22,Master,1,Female,Research Director,Medium,Married,16413,3,Excellent,27,Better,4,1
1178,50,Research & Development,17,Doctor,1,Female,Research Director,Low,Divorced,13269,5,Excellent,19,Better,14,1
1179,20,Sales,2,Bachelor,1,Female,Sales Representative,High,Single,2783,1,Excellent,2,Better,2,2
1180,34,Research & Development,3,Bachelor,1,Female,Research Scientist,Medium,Divorced,5433,1,Excellent,11,Better,11,7
1181,36,Research & Development,7,Bachelor,1,Male,Laboratory Technician,Medium,Single,2013,2,Excellent,15,Better,4,1
1182,49,Research & Development,6,Below College,1,Female,Healthcare Representative,High,Married,13966,2,Excellent,30,Better,15,2
1183,36,Research & Development,1,Master,1,Female,Manufacturing Director,High,Married,4374,0,Excellent,4,Better,3,1
1184,36,Research & Development,3,College,1,Male,Healthcare Representative,Low,Divorced,6842,6,Outstanding,13,Better,5,0
1185,54,Research & Development,22,Doctor,1,Female,Manager,High,Married,17426,3,Outstanding,36,Better,10,4
1186,43,Research & Development,15,College,1,Male,Research Director,High,Married,17603,1,Outstanding,14,Better,14,6
1187,35,Sales,12,Master,1,Male,Sales Executive,Very High,Single,4581,3,Outstanding,13,Best,11,6
1188,38,Research & Development,1,Bachelor,1,Male,Research Scientist,Very High,Married,4735,7,Excellent,19,Best,13,2
1189,29,Sales,5,Bachelor,1,Male,Sales Executive,Medium,Divorced,4187,1,Excellent,10,Good,10,0
1190,33,Sales,2,Master,1,Male,Sales Executive,Very High,Divorced,5505,1,Excellent,6,Better,6,0
1191,32,Research & Development,2,Bachelor,1,Male,Research Scientist,Medium,Divorced,5470,0,Excellent,10,Good,9,1
1192,31,Sales,5,Master,1,Female,Sales Executive,Very High,Married,5476,1,Excellent,10,Better,10,0
1193,49,Research & Development,16,Bachelor,1,Female,Laboratory Technician,Low,Divorced,2587,4,Excellent,17,Good,2,2
1194,38,Research & Development,2,Bachelor,1,Female,Laboratory Technician,Medium,Single,2440,1,Outstanding,4,Better,4,3
1195,47,Sales,2,Master,1,Female,Manager,Medium,Divorced,15972,6,Excellent,29,Better,3,1
1196,49,Research & Development,1,Bachelor,1,Male,Manager,High,Single,15379,4,Excellent,23,Better,8,0
1197,41,Sales,23,College,1,Male,Sales Executive,High,Single,7082,3,Excellent,21,Better,2,0
1198,20,Sales,9,Below College,1,Male,Sales Representative,Low,Single,2728,1,Excellent,2,Better,2,0
1199,33,Sales,16,Bachelor,1,Female,Sales Executive,Very High,Divorced,5368,1,Outstanding,7,Better,6,1
1200,36,Research & Development,26,Master,1,Male,Healthcare Representative,High,Married,5347,6,Excellent,10,Good,3,0
1201,44,Human Resources,1,Bachelor,1,Female,Human Resources,Very High,Divorced,3195,4,Excellent,8,Better,2,2
1202,23,Research & Development,8,Below College,1,Male,Laboratory Technician,High,Single,3989,1,Excellent,5,Better,5,1
1203,38,Research & Development,4,College,1,Female,Laboratory Technician,High,Married,3306,7,Excellent,7,Good,0,0
1204,53,Research & Development,24,Master,1,Male,Healthcare Representative,Very High,Married,7005,3,Excellent,11,Better,4,1
1205,48,Sales,7,College,1,Female,Sales Representative,High,Married,2655,2,Excellent,19,Better,9,7
1206,32,Research & Development,2,Master,1,Male,Laboratory Technician,Medium,Single,1393,1,Excellent,1,Better,1,0
1207,26,Research & Development,7,Bachelor,1,Male,Laboratory Technician,Very High,Single,2570,1,Outstanding,7,Better,7,5
1208,55,Research & Development,22,Bachelor,1,Male,Research Scientist,Medium,Divorced,3537,5,Excellent,8,Better,4,1
1209,34,Research & Development,5,College,1,Male,Laboratory Technician,Very High,Married,3986,1,Excellent,15,Best,15,4
1210,60,Research & Development,1,Master,1,Male,Healthcare Representative,Very High,Divorced,10883,3,Outstanding,19,Best,1,0
1211,33,Research & Development,21,Bachelor,1,Male,Laboratory Technician,Medium,Married,2028,1,Excellent,14,Better,14,2
1212,37,Sales,1,Master,1,Male,Sales Executive,Very High,Divorced,9525,1,Excellent,6,Good,6,1
1213,34,Research & Development,19,Bachelor,1,Female,Research Scientist,Very High,Married,2929,1,Excellent,10,Better,10,8
1214,23,Sales,7,Bachelor,1,Male,Sales Representative,Very High,Divorced,2275,1,Outstanding,3,Better,3,0
1215,44,Research & Development,2,Bachelor,1,Female,Healthcare Representative,Very High,Married,7879,1,Excellent,9,Better,8,6
1216,35,Research & Development,2,Master,1,Male,Research Scientist,Very High,Single,4930,0,Excellent,6,Best,5,1
1217,43,Sales,2,Bachelor,1,Male,Sales Executive,Very High,Married,7847,1,Excellent,10,Better,10,8
1218,24,Research & Development,9,Bachelor,1,Male,Research Scientist,High,Married,4401,1,Excellent,5,Better,5,0
1219,41,Sales,6,Bachelor,1,Male,Sales Executive,High,Single,9241,1,Excellent,10,Better,10,8
1220,29,Research & Development,9,Master,1,Female,Laboratory Technician,High,Married,2974,9,Excellent,9,Better,5,1
1221,36,Sales,2,Master,1,Female,Sales Representative,Very High,Single,4502,3,Excellent,17,Good,13,6
1222,45,Research & Development,1,Below College,1,Male,Healthcare Representative,High,Married,10748,3,Outstanding,25,Good,23,14
1223,24,Human Resources,22,Below College,1,Male,Human Resources,High,Married,1555,1,Excellent,1,Better,1,0
1224,47,Sales,9,Bachelor,1,Male,Sales Executive,High,Married,12936,7,Excellent,25,Bad,23,14
1225,26,Research & Development,17,Master,1,Male,Laboratory Technician,High,Married,2305,1,Excellent,3,Best,3,0
1226,45,Research & Development,28,College,1,Female,Research Director,Medium,Single,16704,1,Excellent,21,Better,21,8
1227,32,Research & Development,10,Bachelor,1,Male,Research Scientist,High,Married,3433,6,Excellent,10,Good,5,1
1228,31,Research & Development,2,Master,1,Male,Laboratory Technician,High,Married,3477,1,Excellent,6,Best,5,0
1229,41,Human Resources,4,Bachelor,1,Male,Human Resources,Medium,Married,6430,6,Excellent,10,Better,3,1
1230,40,Research & Development,8,College,1,Female,Manufacturing Director,Low,Married,6516,2,Excellent,18,Better,1,0
1231,24,Research & Development,29,Below College,1,Male,Laboratory Technician,Low,Divorced,3907,1,Excellent,6,Best,6,1
1232,46,Research & Development,13,Master,1,Male,Healthcare Representative,Medium,Single,5562,6,Excellent,19,Better,10,0
1233,35,Research & Development,27,Master,1,Male,Manufacturing Director,High,Married,6883,2,Excellent,17,Better,7,0
1234,30,Research & Development,16,Below College,1,Male,Research Scientist,Very High,Married,2862,1,Excellent,10,Good,10,0
1235,47,Sales,2,Master,1,Male,Sales Executive,Medium,Married,4978,7,Excellent,4,Bad,1,0
1236,46,Sales,2,Bachelor,1,Male,Sales Executive,Very High,Divorced,10368,4,Excellent,13,Good,10,0
1237,36,Sales,13,Doctor,1,Male,Sales Executive,Low,Divorced,6134,5,Excellent,16,Better,2,2
1238,32,Sales,1,College,1,Male,Sales Executive,Medium,Single,6735,6,Excellent,10,Better,0,0
1239,23,Research & Development,4,Below College,1,Female,Laboratory Technician,Medium,Single,3295,1,Excellent,3,Bad,3,1
1240,31,Research & Development,24,Below College,1,Female,Manufacturing Director,Very High,Single,5238,2,Outstanding,9,Good,5,1
1241,39,Research & Development,1,Bachelor,1,Male,Laboratory Technician,Very High,Married,6472,1,Excellent,9,Better,9,5
1242,32,Sales,19,Bachelor,1,Male,Sales Executive,High,Married,9610,3,Excellent,10,Bad,4,0
1243,40,Sales,7,Master,1,Male,Manager,Medium,Single,19833,1,Excellent,21,Good,21,12
1244,45,Human Resources,4,Bachelor,1,Female,Human Resources,High,Married,9756,4,Outstanding,9,Best,5,0
1245,30,Research & Development,2,Master,1,Female,Research Scientist,Low,Single,4968,0,Excellent,10,Better,9,0
1246,24,Human Resources,10,Bachelor,1,Male,Human Resources,Very High,Married,2145,0,Excellent,3,Better,2,2
1247,30,Human Resources,8,Bachelor,1,Female,Human Resources,Very High,Divorced,2180,6,Excellent,6,Good,4,1
1248,31,Sales,5,Bachelor,1,Male,Sales Executive,High,Married,8346,1,Excellent,6,Better,5,0
1249,27,Research & Development,8,Bachelor,1,Female,Research Scientist,Very High,Single,3445,1,Excellent,6,Good,6,1
1250,29,Sales,9,Bachelor,1,Female,Sales Representative,Medium,Single,2760,1,Excellent,2,Better,2,2
1251,29,Research & Development,1,Bachelor,1,Male,Healthcare Representative,High,Single,6294,8,Excellent,10,Best,3,0
1252,30,Sales,15,College,1,Male,Sales Executive,Low,Divorced,7140,2,Excellent,12,Better,7,1
1253,34,Research & Development,2,Master,1,Male,Research Scientist,Very High,Married,2932,0,Excellent,6,Better,5,1
1254,33,Sales,2,Bachelor,1,Female,Sales Executive,Medium,Single,5147,8,Excellent,13,Good,11,1
1255,49,Sales,11,Master,1,Female,Sales Executive,Very High,Single,4507,3,Excellent,8,Best,5,0
1256,33,Sales,16,Bachelor,1,Female,Sales Executive,Low,Single,8564,2,Outstanding,11,Good,0,0
1257,38,Research & Development,2,College,1,Female,Laboratory Technician,Medium,Married,2468,4,Excellent,9,Good,6,0
1258,31,Sales,16,Master,1,Male,Sales Executive,High,Married,8161,2,Excellent,10,Better,1,0
1259,29,Research & Development,4,Bachelor,1,Female,Research Scientist,Low,Divorced,2109,1,Excellent,1,Better,1,0
1260,30,Research & Development,16,Bachelor,1,Male,Healthcare Representative,High,Married,5294,3,Excellent,10,Better,7,1
1261,32,Research & Development,5,Master,1,Male,Research Scientist,Medium,Single,2718,2,Excellent,12,Better,7,0
1262,38,Research & Development,18,Bachelor,1,Male,Healthcare Representative,Very High,Married,5811,3,Excellent,15,Better,1,1
1263,43,Research & Development,17,Bachelor,1,Male,Research Scientist,High,Married,2437,9,Excellent,6,Better,1,0
1264,42,Research & Development,12,Bachelor,1,Male,Laboratory Technician,Medium,Divorced,2766,8,Outstanding,7,Good,5,0
1265,55,Research & Development,2,Bachelor,1,Male,Research Director,Low,Married,19038,8,Excellent,34,Better,1,0
1266,33,Research & Development,4,Bachelor,1,Male,Research Scientist,Medium,Divorced,3055,5,Excellent,11,Good,9,1
1267,41,Research & Development,9,Master,1,Male,Laboratory Technician,Low,Divorced,2289,1,Outstanding,5,Better,5,0
1268,34,Sales,10,Bachelor,1,Male,Sales Executive,High,Divorced,4001,1,Excellent,15,Better,15,0
1269,53,Research & Development,1,Master,1,Female,Manufacturing Director,High,Married,12965,4,Outstanding,27,Good,3,0
1270,43,Human Resources,2,Bachelor,1,Male,Human Resources,Very High,Single,3539,0,Excellent,10,Better,9,1
1271,34,Sales,3,College,1,Female,Sales Executive,Very High,Single,6029,5,Excellent,6,Better,2,2
1272,21,Sales,7,Below College,1,Male,Sales Representative,Medium,Single,2679,1,Excellent,1,Better,1,1
1273,38,Research & Development,6,College,1,Female,Laboratory Technician,High,Married,3702,1,Excellent,5,Better,5,0
1274,22,Research & Development,8,Below College,1,Female,Laboratory Technician,Low,Married,2398,1,Excellent,1,Better,1,0
1275,31,Sales,29,Master,1,Female,Sales Executive,Very High,Married,5468,1,Excellent,13,Better,12,5
1276,51,Research & Development,3,Bachelor,1,Female,Manager,High,Married,13116,2,Excellent,15,Better,2,2
1277,37,Sales,9,College,1,Male,Sales Executive,Medium,Married,4189,1,Excellent,5,Better,5,0
1278,46,Research & Development,2,Master,1,Male,Research Director,Very High,Divorced,19328,7,Excellent,24,Better,2,2
1279,36,Research & Development,10,Bachelor,1,Male,Healthcare Representative,Low,Married,8321,7,Excellent,15,Better,12,5
1280,44,Research & Development,1,College,1,Male,Research Scientist,Medium,Divorced,2342,1,Excellent,6,Good,5,2
1281,37,Human Resources,8,College,1,Male,Human Resources,Medium,Divorced,4071,2,Excellent,19,Good,10,4
1282,35,Sales,27,Bachelor,1,Male,Sales Executive,Very High,Single,5813,1,Excellent,10,Better,10,7
1283,33,Research & Development,8,Master,1,Male,Research Scientist,Low,Married,3143,6,Excellent,14,Better,10,7
