"id","age","department","distance_from_home","education","employee_count","gender","job_role","job_satisfaction","marital_status","monthly_income","yearly_income","num_companies_worked","performance_rating","total_working_years","years_at_company","years_since_last_promotion"
1095,40,"Sales",9,"College",1,"Male","Sales Executive","Low","Married",5473,65676,0,"Excellent",9,8,7
1096,33,"Research & Development",28,"Master",1,"Male","Laboratory Technician","High","Married",5207,62484,1,"Excellent",15,15,5
1097,40,"Human Resources",6,"College",1,"Male","Manager","Very High","Single",16437,197244,1,"Outstanding",21,21,7
1098,24,"Research & Development",21,"College",1,"Male","Laboratory Technician","Low","Divorced",2296,27552,0,"Excellent",2,1,0
1099,40,"Research & Development",8,"College",1,"Male","Healthcare Representative","Very High","Divorced",4069,48828,3,"Excellent",8,2,2
1100,45,"Research & Development",1,"Master",1,"Male","Healthcare Representative","Medium","Divorced",7441,89292,1,"Excellent",10,10,7
1101,35,"Sales",28,"Master",1,"Female","Sales Representative","High","Married",2430,29160,0,"Outstanding",6,5,4
1102,32,"Research & Development",5,"College",1,"Female","Research Scientist","Medium","Married",5878,70536,3,"Excellent",12,7,2
1103,36,"Sales",2,"Master",1,"Male","Sales Representative","Very High","Single",2644,31728,3,"Outstanding",7,3,1
1104,48,"Sales",16,"Master",1,"Female","Sales Executive","High","Divorced",6439,77268,8,"Excellent",18,8,7
1105,29,"Research & Development",9,"Bachelor",1,"Male","Research Scientist","High","Married",2451,29412,6,"Excellent",5,1,0
1106,33,"Sales",8,"Master",1,"Male","Sales Executive","Low","Married",6392,76704,2,"Excellent",8,2,2
1107,30,"Sales",1,"Bachelor",1,"Male","Sales Executive","Low","Married",9714,116568,1,"Excellent",10,10,6
1108,38,"Human Resources",10,"Master",1,"Male","Human Resources","High","Married",6077,72924,3,"Excellent",10,6,1
1109,35,"Research & Development",1,"Bachelor",1,"Male","Laboratory Technician","Low","Single",2450,29400,1,"Excellent",3,3,1
1110,30,"Sales",29,"Master",1,"Male","Sales Executive","Medium","Married",9250,111000,3,"Excellent",9,4,1
1111,35,"Research & Development",2,"Bachelor",1,"Female","Laboratory Technician","Low","Divorced",2074,24888,1,"Excellent",1,1,0
1112,53,"Research & Development",2,"Doctor",1,"Female","Manufacturing Director","Very High","Married",10169,122028,0,"Excellent",34,33,1
1113,38,"Research & Development",2,"Bachelor",1,"Male","Manufacturing Director","Medium","Married",4855,58260,4,"Excellent",7,5,1
1114,32,"Research & Development",1,"Master",1,"Male","Research Scientist","Low","Married",4087,49044,4,"Excellent",9,6,1
1115,48,"Research & Development",15,"Master",1,"Female","Research Scientist","Low","Married",2367,28404,8,"Excellent",10,8,7
1116,34,"Research & Development",7,"Master",1,"Male","Research Scientist","Very High","Single",2972,35664,1,"Excellent",1,1,0
1117,55,"Sales",26,"Doctor",1,"Male","Manager","Very High","Married",19586,235032,1,"Outstanding",36,36,2
1118,34,"Research & Development",1,"Master",1,"Male","Research Scientist","Very High","Married",5484,65808,9,"Excellent",9,2,2
1119,26,"Research & Development",3,"Bachelor",1,"Female","Research Scientist","Very High","Married",2061,24732,1,"Outstanding",1,1,0
1120,38,"Sales",14,"Bachelor",1,"Male","Sales Executive","Medium","Married",9924,119088,0,"Excellent",10,9,7
1121,38,"Sales",16,"Bachelor",1,"Female","Sales Executive","Medium","Single",4198,50376,2,"Excellent",8,3,1
1122,36,"Sales",1,"Master",1,"Female","Sales Executive","High","Single",6815,81780,6,"Excellent",15,1,0
1124,35,"Research & Development",10,"Master",1,"Female","Healthcare Representative","High","Single",6142,73704,3,"Excellent",10,5,0
1125,39,"Sales",6,"Bachelor",1,"Male","Sales Executive","High","Married",8237,98844,2,"Excellent",11,7,7
1127,50,"Sales",9,"Bachelor",1,"Male","Manager","High","Married",19331,231972,4,"Excellent",27,1,0
1128,23,"Research & Development",10,"Bachelor",1,"Male","Research Scientist","High","Married",2073,24876,2,"Excellent",4,2,2
1129,36,"Research & Development",6,"Master",1,"Male","Laboratory Technician","Low","Married",5562,66744,3,"Excellent",9,3,0
1130,42,"Research & Development",9,"College",1,"Male","Manager","Very High","Single",19613,235356,8,"Outstanding",24,1,0
1131,35,"Research & Development",28,"Bachelor",1,"Male","Laboratory Technician","High","Married",3407,40884,1,"Excellent",10,10,6
1132,34,"Research & Development",10,"Master",1,"Male","Healthcare Representative","High","Married",5063,60756,1,"Excellent",8,8,7
1133,40,"Sales",14,"College",1,"Female","Sales Executive","Low","Married",4639,55668,1,"Excellent",5,5,1
1134,43,"Research & Development",27,"Bachelor",1,"Male","Laboratory Technician","Medium","Divorced",4876,58512,5,"Excellent",8,6,0
1135,35,"Research & Development",7,"College",1,"Male","Laboratory Technician","Very High","Married",2690,32280,1,"Excellent",1,1,0
1136,46,"Sales",1,"Master",1,"Male","Manager","Low","Single",17567,210804,1,"Excellent",27,26,0
1137,28,"Research & Development",24,"Bachelor",1,"Male","Laboratory Technician","Medium","Married",2408,28896,1,"Excellent",1,1,0
1138,22,"Research & Development",26,"College",1,"Female","Research Scientist","High","Married",2814,33768,1,"Excellent",4,4,1
1139,50,"Research & Development",20,"Doctor",1,"Male","Healthcare Representative","High","Married",11245,134940,2,"Excellent",32,30,12
1140,32,"Research & Development",5,"Master",1,"Female","Research Scientist","Very High","Married",3312,39744,3,"Excellent",6,3,0
1141,44,"Research & Development",7,"Bachelor",1,"Female","Research Director","Very High","Divorced",19049,228588,0,"Excellent",23,22,1
1142,30,"Research & Development",7,"Bachelor",1,"Male","Research Scientist","Medium","Married",2141,25692,1,"Excellent",6,6,1
1143,45,"Research & Development",5,"Doctor",1,"Female","Laboratory Technician","Low","Single",5769,69228,1,"Excellent",10,10,1
1144,45,"Sales",26,"Bachelor",1,"Male","Sales Executive","Low","Married",4385,52620,1,"Excellent",10,10,4
1145,31,"Sales",2,"Master",1,"Male","Sales Executive","Low","Single",5332,63984,7,"Excellent",10,5,0
1146,36,"Research & Development",12,"Master",1,"Female","Manufacturing Director","High","Married",4663,55956,9,"Excellent",7,3,1
1147,34,"Research & Development",10,"Master",1,"Male","Manufacturing Director","Very High","Divorced",4724,56688,1,"Excellent",9,9,7
1148,49,"Research & Development",25,"Master",1,"Female","Laboratory Technician","Low","Married",3211,38532,1,"Excellent",10,9,1
1149,39,"Research & Development",10,"Doctor",1,"Male","Manufacturing Director","Low","Married",5377,64524,2,"Excellent",10,7,7
1150,27,"Research & Development",19,"Bachelor",1,"Male","Laboratory Technician","Low","Divorced",4066,48792,1,"Excellent",7,7,0
1151,35,"Research & Development",18,"Doctor",1,"Male","Research Scientist","Low","Married",5208,62496,1,"Excellent",16,16,1
1152,28,"Research & Development",27,"Bachelor",1,"Female","Manufacturing Director","Low","Divorced",4877,58524,0,"Outstanding",6,5,0
1154,18,"Sales",3,"College",1,"Female","Sales Representative","Very High","Single",1569,18828,1,"Excellent",0,0,0
1155,47,"Human Resources",26,"Master",1,"Female","Manager","High","Married",19658,235896,3,"Excellent",27,5,1
1156,39,"Research & Development",3,"College",1,"Male","Laboratory Technician","High","Divorced",3069,36828,0,"Excellent",11,10,0
1157,40,"Research & Development",15,"Bachelor",1,"Female","Manufacturing Director","High","Married",10435,125220,1,"Excellent",18,18,14
1158,35,"Research & Development",8,"Master",1,"Female","Healthcare Representative","High","Married",4148,49776,1,"Excellent",15,14,2
1159,37,"Research & Development",19,"Bachelor",1,"Male","Manufacturing Director","High","Married",5768,69216,3,"Excellent",9,4,0
1160,39,"Research & Development",4,"Bachelor",1,"Female","Manufacturing Director","High","Single",5042,60504,0,"Excellent",10,9,3
1161,45,"Research & Development",2,"College",1,"Female","Manufacturing Director","Very High","Divorced",5770,69240,1,"Excellent",10,10,3
1162,38,"Research & Development",2,"College",1,"Female","Manufacturing Director","High","Married",7756,93072,3,"Excellent",10,5,0
1163,35,"Sales",10,"Bachelor",1,"Male","Sales Executive","Low","Married",10306,123672,9,"Excellent",15,13,6
1164,37,"Research & Development",10,"Bachelor",1,"Female","Research Scientist","Medium","Married",3936,47232,1,"Excellent",8,8,7
1165,40,"Research & Development",16,"Bachelor",1,"Female","Manufacturing Director","Very High","Single",7945,95340,6,"Excellent",18,4,3
1166,44,"Human Resources",1,"Doctor",1,"Male","Human Resources","Very High","Married",5743,68916,4,"Excellent",14,10,0
1167,48,"Research & Development",4,"Doctor",1,"Male","Manager","Very High","Married",15202,182424,2,"Outstanding",23,2,2
1168,35,"Sales",15,"College",1,"Male","Sales Executive","Very High","Divorced",5440,65280,6,"Excellent",7,2,2
1170,27,"Research & Development",8,"Bachelor",1,"Female","Research Scientist","High","Married",3517,42204,7,"Excellent",5,3,0
1171,27,"Research & Development",2,"Bachelor",1,"Male","Research Scientist","Very High","Single",2580,30960,2,"Excellent",6,4,1
1172,40,"Research & Development",7,"Bachelor",1,"Male","Laboratory Technician","Low","Single",2166,25992,3,"Excellent",10,4,0
1173,29,"Sales",10,"Bachelor",1,"Male","Sales Executive","High","Single",5869,70428,9,"Excellent",8,5,1
1174,36,"Research & Development",5,"Master",1,"Female","Healthcare Representative","Low","Married",8008,96096,4,"Excellent",9,3,0
1176,39,"Research & Development",12,"Bachelor",1,"Male","Manufacturing Director","Medium","Married",5295,63540,4,"Outstanding",7,5,1
1177,49,"Research & Development",22,"Master",1,"Female","Research Director","Medium","Married",16413,196956,3,"Excellent",27,4,1
1178,50,"Research & Development",17,"Doctor",1,"Female","Research Director","Low","Divorced",13269,159228,5,"Excellent",19,14,1
1179,20,"Sales",2,"Bachelor",1,"Female","Sales Representative","High","Single",2783,33396,1,"Excellent",2,2,2
1180,34,"Research & Development",3,"Bachelor",1,"Female","Research Scientist","Medium","Divorced",5433,65196,1,"Excellent",11,11,7
1181,36,"Research & Development",7,"Bachelor",1,"Male","Laboratory Technician","Medium","Single",2013,24156,2,"Excellent",15,4,1
1183,36,"Research & Development",1,"Master",1,"Female","Manufacturing Director","High","Married",4374,52488,0,"Excellent",4,3,1
1184,36,"Research & Development",3,"College",1,"Male","Healthcare Representative","Low","Divorced",6842,82104,6,"Outstanding",13,5,0
1185,54,"Research & Development",22,"Doctor",1,"Female","Manager","High","Married",17426,209112,3,"Outstanding",36,10,4
1186,43,"Research & Development",15,"College",1,"Male","Research Director","High","Married",17603,211236,1,"Outstanding",14,14,6
1187,35,"Sales",12,"Master",1,"Male","Sales Executive","Very High","Single",4581,54972,3,"Outstanding",13,11,6
1188,38,"Research & Development",1,"Bachelor",1,"Male","Research Scientist","Very High","Married",4735,56820,7,"Excellent",19,13,2
1189,29,"Sales",5,"Bachelor",1,"Male","Sales Executive","Medium","Divorced",4187,50244,1,"Excellent",10,10,0
1190,33,"Sales",2,"Master",1,"Male","Sales Executive","Very High","Divorced",5505,66060,1,"Excellent",6,6,0
1191,32,"Research & Development",2,"Bachelor",1,"Male","Research Scientist","Medium","Divorced",5470,65640,0,"Excellent",10,9,1
1192,31,"Sales",5,"Master",1,"Female","Sales Executive","Very High","Married",5476,65712,1,"Excellent",10,10,0
1193,49,"Research & Development",16,"Bachelor",1,"Female","Laboratory Technician","Low","Divorced",2587,31044,4,"Excellent",17,2,2
1194,38,"Research & Development",2,"Bachelor",1,"Female","Laboratory Technician","Medium","Single",2440,29280,1,"Outstanding",4,4,3
1195,47,"Sales",2,"Master",1,"Female","Manager","Medium","Divorced",15972,191664,6,"Excellent",29,3,1
1196,49,"Research & Development",1,"Bachelor",1,"Male","Manager","High","Single",15379,184548,4,"Excellent",23,8,0
1197,41,"Sales",23,"College",1,"Male","Sales Executive","High","Single",7082,84984,3,"Excellent",21,2,0
1199,33,"Sales",16,"Bachelor",1,"Female","Sales Executive","Very High","Divorced",5368,64416,1,"Outstanding",7,6,1
1200,36,"Research & Development",26,"Master",1,"Male","Healthcare Representative","High","Married",5347,64164,6,"Excellent",10,3,0
1201,44,"Human Resources",1,"Bachelor",1,"Female","Human Resources","Very High","Divorced",3195,38340,4,"Excellent",8,2,2
1203,38,"Research & Development",4,"College",1,"Female","Laboratory Technician","High","Married",3306,39672,7,"Excellent",7,0,0
1204,53,"Research & Development",24,"Master",1,"Male","Healthcare Representative","Very High","Married",7005,84060,3,"Excellent",11,4,1
1205,48,"Sales",7,"College",1,"Female","Sales Representative","High","Married",2655,31860,2,"Excellent",19,9,7
1206,32,"Research & Development",2,"Master",1,"Male","Laboratory Technician","Medium","Single",1393,16716,1,"Excellent",1,1,0
1207,26,"Research & Development",7,"Bachelor",1,"Male","Laboratory Technician","Very High","Single",2570,30840,1,"Outstanding",7,7,5
1208,55,"Research & Development",22,"Bachelor",1,"Male","Research Scientist","Medium","Divorced",3537,42444,5,"Excellent",8,4,1
1209,34,"Research & Development",5,"College",1,"Male","Laboratory Technician","Very High","Married",3986,47832,1,"Excellent",15,15,4
1210,60,"Research & Development",1,"Master",1,"Male","Healthcare Representative","Very High","Divorced",10883,130596,3,"Outstanding",19,1,0
1211,33,"Research & Development",21,"Bachelor",1,"Male","Laboratory Technician","Medium","Married",2028,24336,1,"Excellent",14,14,2
1212,37,"Sales",1,"Master",1,"Male","Sales Executive","Very High","Divorced",9525,114300,1,"Excellent",6,6,1
1213,34,"Research & Development",19,"Bachelor",1,"Female","Research Scientist","Very High","Married",2929,35148,1,"Excellent",10,10,8
1214,23,"Sales",7,"Bachelor",1,"Male","Sales Representative","Very High","Divorced",2275,27300,1,"Outstanding",3,3,0
1215,44,"Research & Development",2,"Bachelor",1,"Female","Healthcare Representative","Very High","Married",7879,94548,1,"Excellent",9,8,6
1216,35,"Research & Development",2,"Master",1,"Male","Research Scientist","Very High","Single",4930,59160,0,"Excellent",6,5,1
1217,43,"Sales",2,"Bachelor",1,"Male","Sales Executive","Very High","Married",7847,94164,1,"Excellent",10,10,8
1218,24,"Research & Development",9,"Bachelor",1,"Male","Research Scientist","High","Married",4401,52812,1,"Excellent",5,5,0
1219,41,"Sales",6,"Bachelor",1,"Male","Sales Executive","High","Single",9241,110892,1,"Excellent",10,10,8
1220,29,"Research & Development",9,"Master",1,"Female","Laboratory Technician","High","Married",2974,35688,9,"Excellent",9,5,1
1221,36,"Sales",2,"Master",1,"Female","Sales Representative","Very High","Single",4502,54024,3,"Excellent",17,13,6
1224,47,"Sales",9,"Bachelor",1,"Male","Sales Executive","High","Married",12936,155232,7,"Excellent",25,23,14
1225,26,"Research & Development",17,"Master",1,"Male","Laboratory Technician","High","Married",2305,27660,1,"Excellent",3,3,0
1226,45,"Research & Development",28,"College",1,"Female","Research Director","Medium","Single",16704,200448,1,"Excellent",21,21,8
1227,32,"Research & Development",10,"Bachelor",1,"Male","Research Scientist","High","Married",3433,41196,6,"Excellent",10,5,1
1228,31,"Research & Development",2,"Master",1,"Male","Laboratory Technician","High","Married",3477,41724,1,"Excellent",6,5,0
1229,41,"Human Resources",4,"Bachelor",1,"Male","Human Resources","Medium","Married",6430,77160,6,"Excellent",10,3,1
1230,40,"Research & Development",8,"College",1,"Female","Manufacturing Director","Low","Married",6516,78192,2,"Excellent",18,1,0
1232,46,"Research & Development",13,"Master",1,"Male","Healthcare Representative","Medium","Single",5562,66744,6,"Excellent",19,10,0
1233,35,"Research & Development",27,"Master",1,"Male","Manufacturing Director","High","Married",6883,82596,2,"Excellent",17,7,0
1235,47,"Sales",2,"Master",1,"Male","Sales Executive","Medium","Married",4978,59736,7,"Excellent",4,1,0
1236,46,"Sales",2,"Bachelor",1,"Male","Sales Executive","Very High","Divorced",10368,124416,4,"Excellent",13,10,0
1237,36,"Sales",13,"Doctor",1,"Male","Sales Executive","Low","Divorced",6134,73608,5,"Excellent",16,2,2
1238,32,"Sales",1,"College",1,"Male","Sales Executive","Medium","Single",6735,80820,6,"Excellent",10,0,0
1241,39,"Research & Development",1,"Bachelor",1,"Male","Laboratory Technician","Very High","Married",6472,77664,1,"Excellent",9,9,5
1242,32,"Sales",19,"Bachelor",1,"Male","Sales Executive","High","Married",9610,115320,3,"Excellent",10,4,0
1243,40,"Sales",7,"Master",1,"Male","Manager","Medium","Single",19833,237996,1,"Excellent",21,21,12
1244,45,"Human Resources",4,"Bachelor",1,"Female","Human Resources","High","Married",9756,117072,4,"Outstanding",9,5,0
1245,30,"Research & Development",2,"Master",1,"Female","Research Scientist","Low","Single",4968,59616,0,"Excellent",10,9,0
1246,24,"Human Resources",10,"Bachelor",1,"Male","Human Resources","Very High","Married",2145,25740,0,"Excellent",3,2,2
1247,30,"Human Resources",8,"Bachelor",1,"Female","Human Resources","Very High","Divorced",2180,26160,6,"Excellent",6,4,1
1248,31,"Sales",5,"Bachelor",1,"Male","Sales Executive","High","Married",8346,100152,1,"Excellent",6,5,0
1249,27,"Research & Development",8,"Bachelor",1,"Female","Research Scientist","Very High","Single",3445,41340,1,"Excellent",6,6,1
1250,29,"Sales",9,"Bachelor",1,"Female","Sales Representative","Medium","Single",2760,33120,1,"Excellent",2,2,2
1251,29,"Research & Development",1,"Bachelor",1,"Male","Healthcare Representative","High","Single",6294,75528,8,"Excellent",10,3,0
1252,30,"Sales",15,"College",1,"Male","Sales Executive","Low","Divorced",7140,85680,2,"Excellent",12,7,1
1253,34,"Research & Development",2,"Master",1,"Male","Research Scientist","Very High","Married",2932,35184,0,"Excellent",6,5,1
1254,33,"Sales",2,"Bachelor",1,"Female","Sales Executive","Medium","Single",5147,61764,8,"Excellent",13,11,1
1255,49,"Sales",11,"Master",1,"Female","Sales Executive","Very High","Single",4507,54084,3,"Excellent",8,5,0
1256,33,"Sales",16,"Bachelor",1,"Female","Sales Executive","Low","Single",8564,102768,2,"Outstanding",11,0,0
1257,38,"Research & Development",2,"College",1,"Female","Laboratory Technician","Medium","Married",2468,29616,4,"Excellent",9,6,0
1258,31,"Sales",16,"Master",1,"Male","Sales Executive","High","Married",8161,97932,2,"Excellent",10,1,0
1259,29,"Research & Development",4,"Bachelor",1,"Female","Research Scientist","Low","Divorced",2109,25308,1,"Excellent",1,1,0
1260,30,"Research & Development",16,"Bachelor",1,"Male","Healthcare Representative","High","Married",5294,63528,3,"Excellent",10,7,1
1261,32,"Research & Development",5,"Master",1,"Male","Research Scientist","Medium","Single",2718,32616,2,"Excellent",12,7,0
1262,38,"Research & Development",18,"Bachelor",1,"Male","Healthcare Representative","Very High","Married",5811,69732,3,"Excellent",15,1,1
1263,43,"Research & Development",17,"Bachelor",1,"Male","Research Scientist","High","Married",2437,29244,9,"Excellent",6,1,0
1264,42,"Research & Development",12,"Bachelor",1,"Male","Laboratory Technician","Medium","Divorced",2766,33192,8,"Outstanding",7,5,0
1265,55,"Research & Development",2,"Bachelor",1,"Male","Research Director","Low","Married",19038,228456,8,"Excellent",34,1,0
1266,33,"Research & Development",4,"Bachelor",1,"Male","Research Scientist","Medium","Divorced",3055,36660,5,"Excellent",11,9,1
1267,41,"Research & Development",9,"Master",1,"Male","Laboratory Technician","Low","Divorced",2289,27468,1,"Outstanding",5,5,0
1268,34,"Sales",10,"Bachelor",1,"Male","Sales Executive","High","Divorced",4001,48012,1,"Excellent",15,15,0
1269,53,"Research & Development",1,"Master",1,"Female","Manufacturing Director","High","Married",12965,155580,4,"Outstanding",27,3,0
1270,43,"Human Resources",2,"Bachelor",1,"Male","Human Resources","Very High","Single",3539,42468,0,"Excellent",10,9,1
1271,34,"Sales",3,"College",1,"Female","Sales Executive","Very High","Single",6029,72348,5,"Excellent",6,2,2
1273,38,"Research & Development",6,"College",1,"Female","Laboratory Technician","High","Married",3702,44424,1,"Excellent",5,5,0
1275,31,"Sales",29,"Master",1,"Female","Sales Executive","Very High","Married",5468,65616,1,"Excellent",13,12,5
1276,51,"Research & Development",3,"Bachelor",1,"Female","Manager","High","Married",13116,157392,2,"Excellent",15,2,2
1277,37,"Sales",9,"College",1,"Male","Sales Executive","Medium","Married",4189,50268,1,"Excellent",5,5,0
1278,46,"Research & Development",2,"Master",1,"Male","Research Director","Very High","Divorced",19328,231936,7,"Excellent",24,2,2
1279,36,"Research & Development",10,"Bachelor",1,"Male","Healthcare Representative","Low","Married",8321,99852,7,"Excellent",15,12,5
1280,44,"Research & Development",1,"College",1,"Male","Research Scientist","Medium","Divorced",2342,28104,1,"Excellent",6,5,2
1281,37,"Human Resources",8,"College",1,"Male","Human Resources","Medium","Divorced",4071,48852,2,"Excellent",19,10,4
1282,35,"Sales",27,"Bachelor",1,"Male","Sales Executive","Very High","Single",5813,69756,1,"Excellent",10,10,7
1283,33,"Research & Development",8,"Master",1,"Male","Research Scientist","Low","Married",3143,37716,6,"Excellent",14,10,7
1284,28,"Research & Development",1,"Bachelor",1,"Male","Research Scientist","Very High","Married",2044,24528,1,"Excellent",5,5,0
1286,46,"Sales",26,"College",1,"Male","Sales Executive","Medium","Single",7991,95892,8,"Excellent",6,2,2
1287,40,"Research & Development",2,"College",1,"Female","Laboratory Technician","Low","Married",3377,40524,4,"Excellent",7,4,0
1288,42,"Research & Development",13,"Bachelor",1,"Male","Healthcare Representative","Low","Married",5538,66456,5,"Excellent",10,0,0
1289,35,"Research & Development",2,"College",1,"Male","Manufacturing Director","Very High","Divorced",5762,69144,2,"Excellent",15,7,1
1290,38,"Human Resources",2,"Bachelor",1,"Male","Human Resources","Medium","Divorced",2592,31104,5,"Excellent",13,11,3
1291,34,"Research & Development",9,"Master",1,"Male","Laboratory Technician","Low","Married",5346,64152,4,"Excellent",11,7,0
1292,37,"Research & Development",10,"Master",1,"Male","Manufacturing Director","Low","Single",4213,50556,1,"Excellent",10,10,0
1293,39,"Sales",20,"Bachelor",1,"Male","Sales Executive","Very High","Divorced",4127,49524,2,"Excellent",7,2,2
1294,43,"Research & Development",9,"Bachelor",1,"Male","Research Scientist","High","Single",2438,29256,4,"Excellent",7,3,1
1295,41,"Research & Development",5,"Bachelor",1,"Male","Healthcare Representative","Medium","Single",6870,82440,3,"Excellent",11,3,1
1297,30,"Research & Development",10,"Bachelor",1,"Female","Manufacturing Director","High","Single",9667,116004,9,"Excellent",9,7,0
1298,26,"Human Resources",20,"College",1,"Female","Human Resources","Medium","Married",2148,25776,0,"Excellent",6,5,1
1299,46,"Research & Development",21,"College",1,"Female","Healthcare Representative","Medium","Married",8926,107112,4,"Outstanding",13,9,3
1300,40,"Research & Development",1,"Bachelor",1,"Female","Healthcare Representative","Very High","Divorced",6513,78156,4,"Excellent",12,5,0
1301,34,"Sales",8,"College",1,"Male","Sales Executive","High","Married",6799,81588,1,"Outstanding",10,10,4
1302,58,"Sales",2,"Bachelor",1,"Male","Manager","Medium","Divorced",16291,195492,4,"Outstanding",37,16,14
1303,35,"Research & Development",23,"Master",1,"Male","Laboratory Technician","High","Married",2705,32460,0,"Excellent",6,5,0
1304,47,"Research & Development",4,"Bachelor",1,"Female","Manufacturing Director","Medium","Divorced",10333,123996,8,"Excellent",28,22,14
1305,40,"Research & Development",12,"Bachelor",1,"Female","Healthcare Representative","Low","Divorced",4448,53376,2,"Excellent",15,7,7
1306,54,"Research & Development",7,"Master",1,"Female","Research Scientist","Very High","Married",6854,82248,4,"Excellent",14,7,1
1307,31,"Sales",7,"Master",1,"Female","Sales Executive","Low","Married",9637,115644,2,"Excellent",9,3,2
1308,28,"Research & Development",1,"Bachelor",1,"Female","Research Scientist","Low","Married",3591,43092,1,"Outstanding",3,3,1
1309,38,"Sales",2,"Master",1,"Female","Sales Representative","Very High","Married",5405,64860,2,"Outstanding",20,4,0
1310,26,"Sales",10,"Bachelor",1,"Male","Sales Executive","Very High","Single",4684,56208,1,"Excellent",5,5,1
1311,58,"Research & Development",15,"Master",1,"Male","Research Director","High","Married",15787,189444,2,"Excellent",23,2,2
1312,18,"Research & Development",14,"Bachelor",1,"Female","Research Scientist","High","Single",1514,18168,1,"Excellent",0,0,0
1313,31,"Human Resources",18,"Doctor",1,"Male","Human Resources","Low","Married",2956,35472,0,"Excellent",2,1,0
1314,29,"Human Resources",13,"Bachelor",1,"Male","Human Resources","Low","Divorced",2335,28020,4,"Excellent",4,2,2
1315,45,"Sales",2,"Master",1,"Female","Sales Executive","High","Married",5154,61848,4,"Outstanding",10,8,5
1316,36,"Research & Development",2,"Master",1,"Female","Research Scientist","Medium","Married",6962,83544,4,"Outstanding",15,1,0
1317,43,"Sales",2,"Master",1,"Male","Sales Executive","Very High","Married",5675,68100,1,"Outstanding",7,7,7
1318,27,"Research & Development",5,"College",1,"Female","Laboratory Technician","Very High","Single",2379,28548,0,"Excellent",6,5,0
1320,32,"Sales",10,"Master",1,"Male","Sales Executive","Very High","Single",4648,55776,8,"Excellent",4,0,0
1321,42,"Research & Development",10,"Master",1,"Male","Research Scientist","High","Married",2936,35232,3,"Outstanding",10,6,3
1322,47,"Research & Development",9,"Master",1,"Female","Laboratory Technician","High","Single",2105,25260,4,"Excellent",7,2,2
1323,46,"Research & Development",2,"College",1,"Male","Manufacturing Director","Very High","Divorced",8578,102936,3,"Excellent",12,9,4
1324,28,"Human Resources",1,"College",1,"Male","Human Resources","Very High","Divorced",2706,32472,1,"Excellent",3,3,2
1326,42,"Research & Development",8,"Bachelor",1,"Male","Laboratory Technician","High","Single",3968,47616,4,"Excellent",8,0,0
1327,32,"Sales",2,"Master",1,"Male","Sales Executive","Medium","Single",9907,118884,7,"Excellent",7,2,2
1328,46,"Sales",3,"Bachelor",1,"Female","Sales Executive","Low","Divorced",13225,158700,2,"Excellent",25,19,2
1331,43,"Research & Development",6,"Bachelor",1,"Female","Manager","High","Married",19392,232704,7,"Excellent",21,16,6
1332,48,"Research & Development",10,"Bachelor",1,"Male","Research Director","Medium","Married",19665,235980,4,"Excellent",29,22,12
1333,29,"Research & Development",24,"College",1,"Male","Research Scientist","Very High","Single",2439,29268,1,"Outstanding",1,1,1
1334,46,"Sales",10,"Bachelor",1,"Female","Sales Executive","Medium","Married",7314,87768,5,"Outstanding",14,8,0
1335,27,"Research & Development",15,"Bachelor",1,"Female","Research Scientist","Low","Married",4774,57288,0,"Excellent",8,7,7
1336,39,"Research & Development",19,"Master",1,"Male","Research Scientist","Very High","Divorced",3902,46824,8,"Excellent",7,2,2
1337,55,"Research & Development",2,"Master",1,"Male","Research Scientist","Very High","Married",2662,31944,8,"Outstanding",19,5,0
1338,28,"Sales",3,"Bachelor",1,"Female","Sales Representative","Medium","Married",2856,34272,1,"Excellent",1,1,0
1339,30,"Sales",9,"Bachelor",1,"Male","Sales Representative","Very High","Single",1081,12972,1,"Excellent",1,1,0
1341,36,"Sales",10,"Master",1,"Female","Sales Executive","High","Married",5673,68076,1,"Excellent",10,10,1
1342,31,"Research & Development",20,"Bachelor",1,"Male","Laboratory Technician","High","Divorced",4197,50364,1,"Excellent",10,10,0
1343,34,"Sales",4,"Bachelor",1,"Male","Sales Executive","Very High","Married",9713,116556,2,"Excellent",9,5,1
1344,29,"Research & Development",7,"Bachelor",1,"Male","Laboratory Technician","Low","Single",2062,24744,3,"Excellent",11,3,1
1345,37,"Research & Development",7,"Master",1,"Male","Research Scientist","Low","Married",4284,51408,5,"Outstanding",16,5,0
1346,35,"Research & Development",16,"College",1,"Female","Manufacturing Director","Medium","Married",4788,57456,0,"Excellent",4,3,0
1347,45,"Research & Development",25,"College",1,"Female","Manufacturing Director","Very High","Married",5906,70872,0,"Excellent",10,9,3
1349,40,"Research & Development",1,"Master",1,"Male","Manager","Low","Divorced",16823,201876,2,"Excellent",22,19,11
1350,26,"Research & Development",1,"College",1,"Female","Research Scientist","High","Married",2933,35196,1,"Excellent",1,1,1
1351,27,"Sales",2,"College",1,"Female","Sales Executive","High","Single",6500,78000,0,"Excellent",9,8,0
1352,48,"Research & Development",22,"Bachelor",1,"Female","Manager","Very High","Divorced",17174,206088,3,"Excellent",24,22,4
1353,44,"Research & Development",1,"Master",1,"Male","Healthcare Representative","Low","Married",5033,60396,2,"Excellent",10,2,2
1354,34,"Research & Development",16,"Master",1,"Male","Research Scientist","Low","Married",2307,27684,1,"Outstanding",5,5,3
